時間,論理ID,タグID,中継器ID,送信番号,電波強度,電源電圧,piNo
2023-03-06 17:57:01.997,1,82019A14,No Relay,75,231,3180,1
2023-03-06 17:57:02.220,1,82019EBB,No Relay,10,153,3070,1
2023-03-06 17:57:02.428,1,82019A27,No Relay,14,162,3000,1
2023-03-06 17:57:02.636,1,82019DEE,No Relay,82,219,3190,1
2023-03-06 17:57:03.818,1,820198F4,No Relay,73,195,2980,1
2023-03-06 17:57:04.026,1,8201A0FF,No Relay,75,177,2950,1
2023-03-06 17:57:04.218,1,82019C41,No Relay,90,192,2980,1
2023-03-06 17:57:04.410,1,82019C62,No Relay,8,132,3160,1
2023-03-06 17:57:04.617,1,82019A14,No Relay,76,228,3180,1
2023-03-06 17:57:04.809,1,82019EBB,No Relay,11,168,3070,1
2023-03-06 17:57:05.016,1,82019A27,No Relay,15,201,3010,1
2023-03-06 17:57:05.209,1,82019DEE,No Relay,83,204,3190,1
2023-03-06 17:57:05.400,1,82019C19,No Relay,72,168,2590,1
2023-03-06 17:57:05.768,1,820195E2,No Relay,6,150,2820,1
2023-03-06 17:57:06.679,1,820198F4,No Relay,74,207,2980,1
2023-03-06 17:57:06.887,1,8201A0FF,No Relay,76,195,2950,1
2023-03-06 17:57:07.079,1,82019C41,No Relay,91,201,2980,1
2023-03-06 17:57:07.270,1,82019EBB,No Relay,12,168,3060,1
2023-03-06 17:57:07.526,1,82019A27,No Relay,16,132,3010,1
2023-03-06 17:57:07.719,1,82019DEE,No Relay,84,210,3190,1
2023-03-06 17:57:08.022,1,82019C19,No Relay,73,201,2595,1
2023-03-06 17:57:08.294,1,820195E2,No Relay,7,168,2810,1
2023-03-06 17:57:09.174,1,820198F4,No Relay,75,213,2980,1
2023-03-06 17:57:09.443,1,8201A0FF,No Relay,77,192,2940,1
2023-03-06 17:57:09.764,1,82019C41,No Relay,92,201,2980,1
2023-03-06 17:57:10.051,1,82019DEE,No Relay,85,207,3190,1
2023-03-06 17:57:10.244,1,82019A14,No Relay,78,231,3180,1
2023-03-06 17:57:10.721,1,82019C19,No Relay,74,189,2590,1
2023-03-06 17:57:11.105,1,820195E2,No Relay,8,159,2810,1
2023-03-06 17:57:11.649,1,820198F4,No Relay,76,186,2980,1
2023-03-06 17:57:11.985,1,8201A0FF,No Relay,78,171,2950,1
2023-03-06 17:57:12.240,1,82019C41,No Relay,93,159,2980,1
2023-03-06 17:57:12.448,1,82019C62,No Relay,11,171,3160,1
2023-03-06 17:57:12.641,1,82019EBB,No Relay,14,156,3080,1
2023-03-06 17:57:12.991,1,82019A14,No Relay,79,216,3180,1
2023-03-06 17:57:13.423,1,82019C19,No Relay,75,168,2590,1
2023-03-06 17:57:13.871,1,820195E2,No Relay,9,168,2810,1
2023-03-06 17:57:14.829,1,82019C41,No Relay,94,147,2980,1
2023-03-06 17:57:15.260,1,82019C62,No Relay,12,177,3160,1
2023-03-06 17:57:15.468,1,82019DEE,No Relay,87,198,3190,1
2023-03-06 17:57:15.660,1,82019A14,No Relay,80,204,3180,1
2023-03-06 17:57:15.916,1,82019C19,No Relay,76,159,2590,1
2023-03-06 17:57:16.588,1,820195E2,No Relay,10,168,2810,1
2023-03-06 17:57:16.778,1,820198F4,No Relay,78,177,2980,1
2023-03-06 17:57:16.987,1,8201A0FF,No Relay,80,171,2950,1
2023-03-06 17:57:17.690,1,82019C41,No Relay,95,153,2980,1
2023-03-06 17:57:17.897,1,82019EBB,No Relay,16,147,3070,1
2023-03-06 17:57:18.154,1,82019C62,No Relay,13,162,3160,1
2023-03-06 17:57:18.361,1,82019A14,No Relay,81,201,3180,1
2023-03-06 17:57:19.751,1,8201A0FF,No Relay,81,174,2950,1
2023-03-06 17:57:20.214,1,82019C41,No Relay,96,126,2980,1
2023-03-06 17:57:20.454,1,82019DEE,No Relay,89,201,3200,1
2023-03-06 17:57:20.647,1,82019EBB,No Relay,17,168,3070,1
2023-03-06 17:57:21.061,1,82019C62,No Relay,14,180,3160,1
2023-03-06 17:57:21.254,1,82019C19,No Relay,78,150,2595,1
2023-03-06 17:57:21.732,1,820198F4,No Relay,80,171,2980,1
2023-03-06 17:57:21.924,1,820195E2,No Relay,12,153,2810,1
2023-03-06 17:57:22.852,1,82019DEE,No Relay,90,198,3190,1
2023-03-06 17:57:23.042,1,82019C41,No Relay,97,177,2980,1
2023-03-06 17:57:23.250,1,82019EBB,No Relay,18,168,3070,1
2023-03-06 17:57:23.522,1,82019C62,No Relay,15,183,3160,1
2023-03-06 17:57:23.826,1,82019A14,No Relay,83,204,3180,1
2023-03-06 17:57:24.369,1,820198F4,No Relay,81,177,2980,1
2023-03-06 17:57:24.609,1,820195E2,No Relay,13,168,2810,1
2023-03-06 17:57:24.800,1,82019A29,No Relay,1,162,3020,1
2023-03-06 17:57:25.008,1,8201A0FF,No Relay,83,174,2950,1
2023-03-06 17:57:25.376,1,82019DEE,No Relay,91,198,3190,1
2023-03-06 17:57:25.567,1,82019C41,No Relay,98,156,2980,1
2023-03-06 17:57:26.175,1,82019C62,No Relay,16,183,3160,1
2023-03-06 17:57:26.510,1,82019A14,No Relay,84,201,3180,1
2023-03-06 17:57:26.846,1,820198F4,No Relay,82,171,2980,1
2023-03-06 17:57:27.117,1,82019A29,No Relay,2,180,3030,1
2023-03-06 17:57:27.309,1,8201A0FF,No Relay,84,171,2950,1
2023-03-06 17:57:27.503,1,820195E2,No Relay,14,150,2810,1
2023-03-06 17:57:28.204,1,82019DEE,No Relay,92,201,3190,1
2023-03-06 17:57:28.541,1,82019EBB,No Relay,20,156,3080,1
2023-03-06 17:57:28.747,1,82019C62,No Relay,17,183,3170,1
2023-03-06 17:57:28.972,1,82019C19,No Relay,81,153,2595,1
2023-03-06 17:57:29.563,1,820198F4,No Relay,83,171,2980,1
2023-03-06 17:57:29.770,1,82019A29,No Relay,3,180,3030,1
2023-03-06 17:57:29.962,1,8201A0FF,No Relay,85,171,2950,1
2023-03-06 17:57:30.698,1,82019DEE,No Relay,93,201,3190,1
2023-03-06 17:57:30.905,1,82019C41,No Relay,100,150,2990,1
2023-03-06 17:57:31.208,1,82019C62,No Relay,18,180,3160,1
2023-03-06 17:57:31.416,1,82019C19,No Relay,82,150,2590,1
2023-03-06 17:57:32.024,1,820198F4,No Relay,84,171,2980,1
2023-03-06 17:57:32.216,1,82019A14,No Relay,86,201,3180,1
2023-03-06 17:57:32.423,1,82019A29,No Relay,4,180,3030,1
2023-03-06 17:57:32.615,1,820195E2,No Relay,16,153,2820,1
2023-03-06 17:57:33.350,1,82019DEE,No Relay,94,198,3190,1
2023-03-06 17:57:33.543,1,82019EBB,No Relay,22,156,3080,1
2023-03-06 17:57:33.830,1,82019C62,No Relay,19,183,3160,1
2023-03-06 17:57:34.118,1,82019C19,No Relay,83,153,2595,1
2023-03-06 17:57:34.596,1,82019A14,No Relay,87,204,3180,1
2023-03-06 17:57:34.804,1,82019A29,No Relay,5,180,3030,1
2023-03-06 17:57:34.997,1,820198F4,No Relay,85,171,2980,1
2023-03-06 17:57:35.187,1,820195E2,No Relay,17,153,2810,1
2023-03-06 17:57:35.396,1,8201A0FF,No Relay,87,171,2950,1
2023-03-06 17:57:35.988,1,82019EBB,No Relay,23,156,3070,1
2023-03-06 17:57:36.195,1,82019DEE,No Relay,95,198,3190,1
2023-03-06 17:57:36.531,1,82019C62,No Relay,20,183,3160,1
2023-03-06 17:57:36.738,1,82019C19,No Relay,84,153,2590,1
2023-03-06 17:57:37.361,1,82019A29,No Relay,6,180,3030,1
2023-03-06 17:57:37.553,1,820198F4,No Relay,86,171,2980,1
2023-03-06 17:57:37.746,1,82019A14,No Relay,88,201,3180,1
2023-03-06 17:57:37.952,1,820195E2,No Relay,18,153,2810,1
2023-03-06 17:57:38.145,1,8201A0FF,No Relay,88,171,2950,1
2023-03-06 17:57:38.400,1,82019EBB,No Relay,24,156,3070,1
2023-03-06 17:57:38.895,1,82019DEE,No Relay,96,201,3190,1
2023-03-06 17:57:39.376,1,82019C19,No Relay,85,153,2585,1
2023-03-06 17:57:39.582,1,82019C62,No Relay,21,183,3160,1
2023-03-06 17:57:39.935,1,82019A29,No Relay,7,180,3030,1
2023-03-06 17:57:40.191,1,820195E2,No Relay,19,153,2810,1
2023-03-06 17:57:40.398,1,8201A0FF,No Relay,89,168,2940,1
2023-03-06 17:57:41.692,1,82019DEE,No Relay,97,201,3190,1
2023-03-06 17:57:42.027,1,82019C19,No Relay,86,153,2590,1
2023-03-06 17:57:42.220,1,82019C62,No Relay,22,183,3160,1
2023-03-06 17:57:42.427,1,82019A29,No Relay,8,180,3030,1
2023-03-06 17:57:42.619,1,820198F4,No Relay,88,171,2980,1
2023-03-06 17:57:42.812,1,820195E2,No Relay,20,153,2810,1
2023-03-06 17:57:43.018,1,8201A0FF,No Relay,90,171,2950,1
2023-03-06 17:57:43.210,1,82019A14,No Relay,90,201,3180,1
2023-03-06 17:57:44.186,1,82019DEE,No Relay,98,198,3190,1
2023-03-06 17:57:44.713,1,82019C62,No Relay,23,183,3160,1
2023-03-06 17:57:44.904,1,82019C19,No Relay,87,153,2595,1
2023-03-06 17:57:45.287,1,820198F4,No Relay,89,171,2980,1
2023-03-06 17:57:45.479,1,82019A14,No Relay,91,201,3180,1
2023-03-06 17:57:46.565,1,82019EBB,No Relay,27,156,3070,1
2023-03-06 17:57:46.758,1,82019DEE,No Relay,99,201,3190,1
2023-03-06 17:57:47.141,1,82019C41,No Relay,106,147,2980,1
2023-03-06 17:57:47.509,1,82019C19,No Relay,88,153,2590,1
2023-03-06 17:57:47.701,1,8201A0FF,No Relay,92,171,2950,1
2023-03-06 17:57:47.908,1,820195E2,No Relay,22,153,2810,1
2023-03-06 17:57:48.102,1,820198F4,No Relay,90,171,2980,1
2023-03-06 17:57:49.075,1,82019EBB,No Relay,28,159,3060,1
2023-03-06 17:57:49.842,1,82019C62,No Relay,25,180,3160,1
2023-03-06 17:57:50.034,1,82019C19,No Relay,89,153,2590,1
2023-03-06 17:57:50.289,1,820195E2,No Relay,23,150,2810,1
2023-03-06 17:57:50.497,1,8201A0FF,No Relay,93,171,2950,1
2023-03-06 17:57:50.689,1,82019A29,No Relay,11,177,3020,1
2023-03-06 17:57:50.883,1,820198F4,No Relay,91,168,2980,1
2023-03-06 17:57:51.089,1,82019A14,No Relay,93,201,3180,1
2023-03-06 17:57:51.649,1,82019EBB,No Relay,29,123,3070,1
2023-03-06 17:57:52.351,1,82019C62,No Relay,26,180,3160,1
2023-03-06 17:57:52.544,1,82019C41,No Relay,108,159,2990,1
2023-03-06 17:57:52.751,1,82019C19,No Relay,90,141,2585,1
2023-03-06 17:57:52.942,1,8201A0FF,No Relay,94,180,2950,1
2023-03-06 17:57:53.150,1,820198F4,No Relay,92,171,2980,1
2023-03-06 17:57:53.342,1,82019A14,No Relay,94,204,3180,1
2023-03-06 17:57:53.534,1,82019A29,No Relay,12,120,3030,1
2023-03-06 17:57:54.445,1,82019EBB,No Relay,30,141,3070,1
2023-03-06 17:57:55.115,1,82019C41,No Relay,109,168,2980,1
2023-03-06 17:57:55.307,1,82019C62,No Relay,27,162,3160,1
2023-03-06 17:57:55.515,1,820195E2,No Relay,25,183,2810,1
2023-03-06 17:57:55.707,1,820198F4,No Relay,93,195,2980,1
2023-03-06 17:57:55.899,1,82019A29,No Relay,13,123,3030,1
2023-03-06 17:57:56.634,1,82019DEE,No Relay,103,174,3190,1
2023-03-06 17:57:56.970,1,82019EBB,No Relay,31,183,3070,1
2023-03-06 17:57:57.609,1,82019C19,No Relay,92,141,2585,1
2023-03-06 17:57:57.817,1,82019C41,No Relay,110,183,2980,1
2023-03-06 17:57:58.008,1,82019C62,No Relay,28,132,3160,1
2023-03-06 17:57:58.216,1,820198F4,No Relay,94,162,2980,1
2023-03-06 17:57:58.410,1,82019A14,No Relay,96,162,3180,1
2023-03-06 17:57:58.616,1,82019A29,No Relay,14,141,3030,1
2023-03-06 17:57:59.830,1,82019EBB,No Relay,32,147,3070,1
2023-03-06 17:58:00.150,1,8201A0FF,No Relay,97,150,2950,1
2023-03-06 17:58:00.405,1,82019C41,No Relay,111,144,2980,1
2023-03-06 17:58:00.597,1,820198F4,No Relay,95,144,2980,1
2023-03-06 17:58:00.789,1,820195E2,No Relay,27,132,2810,1
2023-03-06 17:58:00.997,1,82019A14,No Relay,97,168,3180,1
2023-03-06 17:58:01.189,1,82019C62,No Relay,29,114,3160,1
2023-03-06 17:58:01.396,1,82019DEE,No Relay,105,147,3190,1
2023-03-06 17:58:02.356,1,82019EBB,No Relay,33,177,3070,1
2023-03-06 17:58:02.658,1,8201A0FF,No Relay,98,162,2950,1
2023-03-06 17:58:03.058,1,820198F4,No Relay,96,183,2980,1
2023-03-06 17:58:03.427,1,820195E2,No Relay,28,180,2810,1
2023-03-06 17:58:03.619,1,82019C62,No Relay,30,192,3160,1
2023-03-06 17:58:03.825,1,82019A14,No Relay,98,177,3180,1
2023-03-06 17:58:04.146,1,82019DEE,No Relay,106,165,3190,1
2023-03-06 17:58:05.280,1,8201A0FF,No Relay,99,159,2950,1
2023-03-06 17:58:05.568,1,820198F4,No Relay,97,180,2980,1
2023-03-06 17:58:05.775,1,82019C19,No Relay,95,159,2590,1
2023-03-06 17:58:05.967,1,82019C62,No Relay,31,183,3160,1
2023-03-06 17:58:06.160,1,82019C41,No Relay,113,144,2980,1
2023-03-06 17:58:06.366,1,820195E2,No Relay,29,162,2810,1
2023-03-06 17:58:06.558,1,82019A14,No Relay,99,171,3180,1
2023-03-06 17:58:06.766,1,82019A29,No Relay,17,177,3030,1
2023-03-06 17:58:07.724,1,82019EBB,No Relay,35,147,3080,1
2023-03-06 17:58:08.108,1,8201A0FF,No Relay,100,144,2950,1
2023-03-06 17:58:08.427,1,82019C19,No Relay,96,168,2595,1
2023-03-06 17:58:08.636,1,82019C41,No Relay,114,144,2980,1
2023-03-06 17:58:08.827,1,82019C62,No Relay,32,189,3160,1
2023-03-06 17:58:09.035,1,820195E2,No Relay,30,171,2810,1
2023-03-06 17:58:09.227,1,82019A29,No Relay,18,180,3030,1
2023-03-06 17:58:09.418,1,82019DEE,No Relay,108,180,3190,1
2023-03-06 17:58:10.569,1,8201A0FF,No Relay,101,162,2950,1
2023-03-06 17:58:10.825,1,82019C19,No Relay,97,162,2595,1
2023-03-06 17:58:11.112,1,820198F4,No Relay,99,186,2980,1
2023-03-06 17:58:11.449,1,82019C62,No Relay,33,192,3160,1
2023-03-06 17:58:11.656,1,820195E2,No Relay,31,168,2810,1
2023-03-06 17:58:11.849,1,82019A29,No Relay,19,177,3030,1
2023-03-06 17:58:12.167,1,82019DEE,No Relay,109,183,3190,1
2023-03-06 17:58:13.190,1,82019EBB,No Relay,37,144,3080,1
2023-03-06 17:58:13.573,1,82019C19,No Relay,98,162,2595,1
2023-03-06 17:58:13.813,1,82019C41,No Relay,116,141,2990,1
2023-03-06 17:58:14.004,1,82019A14,No Relay,102,177,3180,1
2023-03-06 17:58:14.214,1,820195E2,No Relay,32,168,2810,1
2023-03-06 17:58:14.404,1,82019A29,No Relay,20,183,3030,1
2023-03-06 17:58:14.996,1,82019DEE,No Relay,110,183,3190,1
2023-03-06 17:58:15.939,1,82019EBB,No Relay,38,141,3070,1
2023-03-06 17:58:16.194,1,8201A0FF,No Relay,103,135,2950,1
2023-03-06 17:58:16.386,1,820198F4,No Relay,101,183,2980,1
2023-03-06 17:58:16.593,1,82019C19,No Relay,99,171,2590,1
2023-03-06 17:58:16.786,1,82019C41,No Relay,117,141,2980,1
2023-03-06 17:58:16.978,1,82019A14,No Relay,103,150,3180,1
2023-03-06 17:58:17.185,1,820195E2,No Relay,33,132,2810,1
2023-03-06 17:58:17.377,1,82019A29,No Relay,21,144,3020,1
2023-03-06 17:58:17.584,1,82019C62,No Relay,35,153,3160,1
2023-03-06 17:58:17.777,1,82019DEE,No Relay,111,159,3190,1
2023-03-06 17:58:18.559,1,82019EBB,No Relay,39,162,3070,1
2023-03-06 17:58:18.847,1,8201A0FF,No Relay,104,162,2950,1
2023-03-06 17:58:19.054,1,82019C19,No Relay,100,180,2590,1
2023-03-06 17:58:19.247,1,820198F4,No Relay,102,171,2980,1
2023-03-06 17:58:19.439,1,82019A14,No Relay,104,171,3180,1
2023-03-06 17:58:19.646,1,82019A29,No Relay,22,177,3030,1
2023-03-06 17:58:19.839,1,820195E2,No Relay,34,168,2810,1
2023-03-06 17:58:20.044,1,82019C62,No Relay,36,183,3160,1
2023-03-06 17:58:20.237,1,82019DEE,No Relay,112,168,3190,1
2023-03-06 17:58:21.021,1,82019EBB,No Relay,40,141,3070,1
2023-03-06 17:58:21.244,1,8201A0FF,No Relay,105,168,2950,1
2023-03-06 17:58:21.436,1,82019C19,No Relay,101,168,2585,1
2023-03-06 17:58:21.787,1,82019C41,No Relay,119,159,2980,1
2023-03-06 17:58:21.995,1,82019A29,No Relay,23,171,3030,1
2023-03-06 17:58:22.187,1,820195E2,No Relay,35,168,2800,1
2023-03-06 17:58:22.394,1,82019A14,No Relay,105,168,3180,1
2023-03-06 17:58:22.586,1,82019C62,No Relay,37,180,3160,1
2023-03-06 17:58:22.793,1,82019DEE,No Relay,113,165,3190,1
2023-03-06 17:58:23.705,1,82019C19,No Relay,102,156,2595,1
2023-03-06 17:58:23.898,1,82019EBB,No Relay,41,141,3070,1
2023-03-06 17:58:24.104,1,8201A0FF,No Relay,106,168,2950,1
2023-03-06 17:58:24.344,1,820195E2,No Relay,36,168,2800,1
2023-03-06 17:58:24.552,1,820198F4,No Relay,104,174,2980,1
2023-03-06 17:58:24.744,1,82019A14,No Relay,106,174,3180,1
2023-03-06 17:58:24.937,1,82019C41,No Relay,120,159,2980,1
2023-03-06 17:58:25.143,1,82019A29,No Relay,24,180,3020,1
2023-03-06 17:58:25.335,1,82019C62,No Relay,38,177,3160,1
2023-03-06 17:58:25.576,1,82019DEE,No Relay,114,168,3190,1
2023-03-06 17:58:26.214,1,82019EBB,No Relay,42,156,3070,1
2023-03-06 17:58:26.469,1,82019C19,No Relay,103,156,2585,1
2023-03-06 17:58:26.661,1,8201A0FF,No Relay,107,153,2940,1
2023-03-06 17:58:27.173,1,820198F4,No Relay,105,156,2980,1
2023-03-06 17:58:27.364,1,82019C41,No Relay,121,150,2990,1
2023-03-06 17:58:27.572,1,82019A14,No Relay,107,171,3180,1
2023-03-06 17:58:27.764,1,82019A29,No Relay,25,174,3020,1
2023-03-06 17:58:27.972,1,82019C62,No Relay,39,168,3170,1
2023-03-06 17:58:28.164,1,82019DEE,No Relay,115,168,3190,1
2023-03-06 17:58:29.043,1,82019EBB,No Relay,43,135,3080,1
2023-03-06 17:58:30.050,1,820195E2,No Relay,38,168,2810,1
2023-03-06 17:58:30.257,1,82019C41,No Relay,122,153,2980,1
2023-03-06 17:58:30.450,1,82019C62,No Relay,40,177,3160,1
2023-03-06 17:58:30.641,1,82019A14,No Relay,108,168,3180,1
2023-03-06 17:58:31.520,1,8201A0FF,No Relay,109,162,2940,1
2023-03-06 17:58:31.760,1,82019EBB,No Relay,44,147,3070,1
2023-03-06 17:58:32.031,1,820198F4,No Relay,107,150,2980,1
2023-03-06 17:58:32.414,1,82019A29,No Relay,27,180,3020,1
2023-03-06 17:58:32.942,1,820195E2,No Relay,39,168,2810,1
2023-03-06 17:58:34.172,1,82019C19,No Relay,106,141,2585,1
2023-03-06 17:58:34.379,1,8201A0FF,No Relay,110,138,2940,1
2023-03-06 17:58:34.572,1,82019EBB,No Relay,45,138,3070,1
2023-03-06 17:58:34.763,1,820198F4,No Relay,108,162,2980,1
2023-03-06 17:58:34.971,1,82019A29,No Relay,28,183,3020,1
2023-03-06 17:58:35.243,1,82019C62,No Relay,42,180,3160,1
2023-03-06 17:58:35.451,1,82019C41,No Relay,124,159,2990,1
2023-03-06 17:58:35.642,1,82019DEE,No Relay,118,180,3190,1
2023-03-06 17:58:35.835,1,820195E2,No Relay,40,171,2800,1
2023-03-06 17:58:36.042,1,82019A14,No Relay,110,171,3180,1
2023-03-06 17:58:36.537,1,8201A0FF,No Relay,111,156,2940,1
2023-03-06 17:58:36.937,1,82019C19,No Relay,107,162,2590,1
2023-03-06 17:58:37.129,1,82019EBB,No Relay,46,135,3070,1
2023-03-06 17:58:37.320,1,820198F4,No Relay,109,171,2980,1
2023-03-06 17:58:38.311,1,820195E2,No Relay,41,171,2800,1
2023-03-06 17:58:38.503,1,82019A14,No Relay,111,168,3180,1
2023-03-06 17:58:39.255,1,8201A0FF,No Relay,112,147,2950,1
2023-03-06 17:58:39.654,1,82019C19,No Relay,108,150,2580,1
2023-03-06 17:58:39.846,1,82019EBB,No Relay,47,111,3070,1
2023-03-06 17:58:40.212,1,82019A29,No Relay,30,177,3020,1
2023-03-06 17:58:40.468,1,82019C62,No Relay,44,180,3160,1
2023-03-06 17:58:40.741,1,82019C41,No Relay,126,147,2990,1
2023-03-06 17:58:41.012,1,82019DEE,No Relay,120,168,3190,1
2023-03-06 17:58:41.219,1,820195E2,No Relay,42,171,2800,1
2023-03-06 17:58:42.098,1,8201A0FF,No Relay,113,147,2940,1
2023-03-06 17:58:42.322,1,82019C19,No Relay,109,147,2585,1
2023-03-06 17:58:42.611,1,82019EBB,No Relay,48,117,3070,1
2023-03-06 17:58:42.802,1,820198F4,No Relay,111,168,2980,1
2023-03-06 17:58:43.009,1,82019A29,No Relay,31,177,3030,1
2023-03-06 17:58:43.377,1,82019C62,No Relay,45,180,3160,1
2023-03-06 17:58:43.570,1,82019DEE,No Relay,121,168,3190,1
2023-03-06 17:58:43.763,1,82019C41,No Relay,127,150,2980,1
2023-03-06 17:58:44.016,1,820195E2,No Relay,43,171,2795,1
2023-03-06 17:58:44.830,1,8201A0FF,No Relay,114,147,2940,1
2023-03-06 17:58:45.119,1,82019C19,No Relay,110,150,2595,1
2023-03-06 17:58:45.311,1,82019EBB,No Relay,49,114,3070,1
2023-03-06 17:58:45.518,1,820198F4,No Relay,112,171,2980,1
2023-03-06 17:58:45.982,1,82019C41,No Relay,128,150,2980,1
2023-03-06 17:58:46.174,1,82019C62,No Relay,46,180,3160,1
2023-03-06 17:58:46.381,1,82019DEE,No Relay,122,168,3190,1
2023-03-06 17:58:46.574,1,820195E2,No Relay,44,171,2795,1
2023-03-06 17:58:47.931,1,820198F4,No Relay,113,168,2980,1
2023-03-06 17:58:48.124,1,82019EBB,No Relay,50,123,3070,1
2023-03-06 17:58:48.396,1,82019C41,No Relay,129,150,2990,1
2023-03-06 17:58:48.619,1,82019C62,No Relay,47,180,3160,1
2023-03-06 17:58:48.907,1,82019A14,No Relay,115,168,3180,1
2023-03-06 17:58:49.098,1,82019DEE,No Relay,123,168,3190,1
2023-03-06 17:58:49.306,1,820195E2,No Relay,45,171,2795,1
2023-03-06 17:58:50.377,1,82019A29,No Relay,34,177,3020,1
2023-03-06 17:58:50.569,1,82019C19,No Relay,112,150,2590,1
2023-03-06 17:58:50.776,1,82019EBB,No Relay,51,117,3060,1
2023-03-06 17:58:51.256,1,82019C41,No Relay,130,150,2980,1
2023-03-06 17:58:51.463,1,82019A14,No Relay,116,168,3180,1
2023-03-06 17:58:51.655,1,82019C62,No Relay,48,177,3160,1
2023-03-06 17:58:51.848,1,820195E2,No Relay,46,171,2800,1
2023-03-06 17:58:52.054,1,82019DEE,No Relay,124,168,3190,1
2023-03-06 17:58:52.743,1,82019A29,No Relay,35,177,3020,1
2023-03-06 17:58:52.950,1,820198F4,No Relay,115,168,2980,1
2023-03-06 17:58:54.036,1,82019C41,No Relay,131,150,2980,1
2023-03-06 17:58:54.228,1,82019C62,No Relay,49,180,3160,1
2023-03-06 17:58:54.436,1,820195E2,No Relay,47,168,2795,1
2023-03-06 17:58:55.474,1,82019A29,No Relay,36,180,3020,1
2023-03-06 17:58:55.666,1,820198F4,No Relay,116,168,2980,1
2023-03-06 17:58:56.545,1,82019A14,No Relay,118,168,3180,1
2023-03-06 17:58:56.833,1,82019C41,No Relay,132,150,2980,1
2023-03-06 17:58:57.026,1,82019C62,No Relay,50,180,3160,1
2023-03-06 17:58:57.232,1,82019DEE,No Relay,126,168,3190,1
2023-03-06 17:58:57.424,1,820195E2,No Relay,48,168,2795,1
2023-03-06 17:58:57.871,1,82019A29,No Relay,37,177,3020,1
2023-03-06 17:58:58.065,1,8201A0FF,No Relay,119,153,2940,1
2023-03-06 17:58:58.271,1,82019C19,No Relay,115,147,2590,1
2023-03-06 17:58:58.464,1,820198F4,No Relay,117,168,2980,1
2023-03-06 17:58:59.517,1,82019DEE,No Relay,127,168,3190,1
2023-03-06 17:58:59.725,1,820195E2,No Relay,49,171,2795,1
2023-03-06 17:58:59.916,1,82019C62,No Relay,51,180,3160,1
2023-03-06 17:59:00.269,1,82019A29,No Relay,38,177,3020,1
2023-03-06 17:59:00.572,1,82019C19,No Relay,116,147,2585,1
2023-03-06 17:59:01.004,1,82019EBB,No Relay,55,117,3080,1
2023-03-06 17:59:01.517,1,82019A14,No Relay,120,168,3180,1
2023-03-06 17:59:01.867,1,82019C41,No Relay,134,147,2980,1
2023-03-06 17:59:02.059,1,82019DEE,No Relay,128,168,3190,1
2023-03-06 17:59:02.266,1,820195E2,No Relay,50,171,2795,1
2023-03-06 17:59:02.459,1,82019C62,No Relay,52,180,3160,1
2023-03-06 17:59:03.209,1,8201A0FF,No Relay,121,147,2950,1
2023-03-06 17:59:03.401,1,820198F4,No Relay,119,168,2980,1
2023-03-06 17:59:03.593,1,82019EBB,No Relay,56,123,3070,1
2023-03-06 17:59:04.599,1,82019C41,No Relay,135,150,2980,1
2023-03-06 17:59:04.903,1,82019DEE,No Relay,129,168,3190,1
2023-03-06 17:59:05.526,1,82019A29,No Relay,40,177,3020,1
2023-03-06 17:59:05.734,1,82019C19,No Relay,118,150,2590,1
2023-03-06 17:59:05.926,1,820198F4,No Relay,120,168,2980,1
2023-03-06 17:59:06.293,1,82019EBB,No Relay,57,120,3070,1
2023-03-06 17:59:07.316,1,82019C41,No Relay,136,150,2980,1
2023-03-06 17:59:07.523,1,82019DEE,No Relay,130,168,3190,1
2023-03-06 17:59:07.716,1,820195E2,No Relay,52,171,2795,1
2023-03-06 17:59:07.923,1,82019C62,No Relay,54,177,3160,1
2023-03-06 17:59:08.115,1,82019A29,No Relay,41,177,3020,1
2023-03-06 17:59:08.308,1,82019C19,No Relay,119,147,2580,1
2023-03-06 17:59:08.514,1,8201A0FF,No Relay,123,147,2940,1
2023-03-06 17:59:08.851,1,82019EBB,No Relay,58,120,3060,1
2023-03-06 17:59:09.234,1,82019A14,No Relay,123,168,3180,1
2023-03-06 17:59:09.778,1,82019C41,No Relay,137,150,2980,1
2023-03-06 17:59:09.984,1,82019DEE,No Relay,131,168,3190,1
2023-03-06 17:59:10.368,1,82019C62,No Relay,55,177,3160,1
2023-03-06 17:59:10.561,1,82019A29,No Relay,42,177,3020,1
2023-03-06 17:59:10.831,1,8201A0FF,No Relay,124,150,2940,1
2023-03-06 17:59:11.039,1,82019C19,No Relay,120,150,2590,1
2023-03-06 17:59:11.599,1,82019EBB,No Relay,59,117,3070,1
2023-03-06 17:59:12.477,1,82019C41,No Relay,138,150,2990,1
2023-03-06 17:59:12.671,1,82019DEE,No Relay,132,168,3190,1
2023-03-06 17:59:13.037,1,82019C62,No Relay,56,177,3160,1
2023-03-06 17:59:13.229,1,82019A29,No Relay,43,177,3020,1
2023-03-06 17:59:13.436,1,8201A0FF,No Relay,125,150,2940,1
2023-03-06 17:59:13.628,1,82019C19,No Relay,121,147,2585,1
2023-03-06 17:59:13.836,1,820198F4,No Relay,123,168,2980,1
2023-03-06 17:59:14.300,1,82019EBB,No Relay,60,120,3070,1
2023-03-06 17:59:14.507,1,82019A14,No Relay,125,168,3180,1
